timestamp,p_symbol,p_name,post_title,post_url,s,b,puclication_close,before_10_timestamp,before_10_close,before_10_prc_change,before_60_timestamp,before_60_close,before_60_prc_change,before_180_timestamp,before_180_close,before_180_prc_change,before_720_timestamp,before_720_close,before_720_prc_change,after_10_timestamp,after_10_close,after_10_prc_change,after_60_timestamp,after_60_close,after_60_prc_change,after_180_timestamp,after_180_close,after_180_prc_change,after_720_timestamp,after_720_close,after_720_prc_change
2018-08-29 16:24:28.766000+00:00,TUSD,TrueUSD,Understanding Web 3 — A User Controlled Internet,https://blog.coinbase.com/understanding-web-3-a-user-controlled-internet-a39c21cf83f3,TUSDUSDT,TUSD,1.0021,2018-08-29 16:14:28.766000+00:00,1.0016,0.0004992012779552166,2018-08-29 15:24:28.766000+00:00,1.0022,-9.978048293752643e-05,2018-08-29 13:24:28.766000+00:00,1.0015,0.000599101347977967,2018-08-29 04:24:28.766000+00:00,1.0015,0.000599101347977967,2018-08-29 16:34:28.766000+00:00,1.0018,-0.0002993713202274892,2018-08-29 17:24:28.766000+00:00,1.0014,-0.0006985330805308082,2018-08-29 19:24:28.766000+00:00,1.0006,-0.0014968566011376678,2018-08-30 04:24:28.766000+00:00,1.0021,0.0
2018-08-29 16:24:28.766000+00:00,EOS,EOS,Understanding Web 3 — A User Controlled Internet,https://blog.coinbase.com/understanding-web-3-a-user-controlled-internet-a39c21cf83f3,EOSUSDT,EOS,5.9497,2018-08-29 16:14:28.766000+00:00,5.8949,0.009296171266688186,2018-08-29 15:24:28.766000+00:00,6.0537,-0.017179576126996728,2018-08-29 13:24:28.766000+00:00,6.4,-0.07035937500000006,2018-08-29 04:24:28.766000+00:00,5.8627,0.01483957903355105,2018-08-29 16:34:28.766000+00:00,6.0523,0.01724456695295558,2018-08-29 17:24:28.766000+00:00,6.09,0.023581020891809648,2018-08-29 19:24:28.766000+00:00,6.0823,0.02228683799183153,2018-08-30 04:24:28.766000+00:00,6.1206,0.028724137351463033
2018-08-29 16:24:28.766000+00:00,ETH,Ethereum,Understanding Web 3 — A User Controlled Internet,https://blog.coinbase.com/understanding-web-3-a-user-controlled-internet-a39c21cf83f3,ETHUSDT,ETH,287.15,2018-08-29 16:14:28.766000+00:00,285.59,0.005462376133618133,2018-08-29 15:24:28.766000+00:00,288.5,-0.004679376083188987,2018-08-29 13:24:28.766000+00:00,295.48,-0.028191417354812644,2018-08-29 04:24:28.766000+00:00,291.49,-0.014889018491200492,2018-08-29 16:34:28.766000+00:00,287.86,0.0024725753090720404,2018-08-29 17:24:28.766000+00:00,288.43,0.004457600557200173,2018-08-29 19:24:28.766000+00:00,288.51,0.004736200592025122,2018-08-30 04:24:28.766000+00:00,286.52,-0.0021939752742468938
2018-08-29 16:24:28.766000+00:00,BTC,Bitcoin,Understanding Web 3 — A User Controlled Internet,https://blog.coinbase.com/understanding-web-3-a-user-controlled-internet-a39c21cf83f3,BTCUSDT,BTC,6971.0,2018-08-29 16:14:28.766000+00:00,6948.23,0.0032770935907418777,2018-08-29 15:24:28.766000+00:00,7021.58,-0.007203506903004727,2018-08-29 13:24:28.766000+00:00,7112.94,-0.019955180277072434,2018-08-29 04:24:28.766000+00:00,7049.0,-0.011065399347425167,2018-08-29 16:34:28.766000+00:00,6993.01,0.0031573662315306584,2018-08-29 17:24:28.766000+00:00,7008.04,0.005313441400086065,2018-08-29 19:24:28.766000+00:00,7010.44,0.005657724860134787,2018-08-30 04:24:28.766000+00:00,7017.73,0.0067034858700329315
2018-09-06 21:41:40.066000+00:00,BTC,Bitcoin,Why hackathons are an important part of Coinbase culture,https://blog.coinbase.com/why-hackathons-are-an-important-part-of-coinbase-culture-61dcd4e740cd,BTCUSDT,BTC,6438.68,2018-09-06 21:31:40.066000+00:00,6449.36,-0.001655978267610954,2018-09-06 20:41:40.066000+00:00,6438.9,-3.4167326717194735e-05,2018-09-06 18:41:40.066000+00:00,6444.82,-0.0009527031010950529,2018-09-06 09:41:40.066000+00:00,6380.72,0.009083614388344895,2018-09-06 21:51:40.066000+00:00,6446.88,0.0012735529642721518,2018-09-06 22:41:40.066000+00:00,6441.02,0.00036342852882891296,2018-09-07 00:41:40.066000+00:00,6498.59,0.009304702206042209,2018-09-07 09:41:40.066000+00:00,6451.56,0.0020004100219299776
2018-10-26 17:45:48.075000+00:00,ETH,Ethereum,Coinbase at Devcon4,https://blog.coinbase.com/coinbase-at-devcon4-fe79b1a2b2c,ETHUSDT,ETH,204.42,2018-10-26 17:35:48.075000+00:00,204.46,-0.00019563728846728193,2018-10-26 16:45:48.075000+00:00,204.68,-0.001270275552081392,2018-10-26 14:45:48.075000+00:00,204.48,-0.0002934272300469595,2018-10-26 05:45:48.075000+00:00,203.96,0.00225534418513424,2018-10-26 17:55:48.075000+00:00,204.47,0.0002445944623814273,2018-10-26 18:45:48.075000+00:00,204.3,-0.0005870267097151753,2018-10-26 20:45:48.075000+00:00,204.98,0.0027394579786713742,2018-10-27 05:45:48.075000+00:00,205.3,0.004304862537912259
2019-02-17 19:44:02.615000+00:00,LTC,Litecoin,Electrohunt Part 1: Hunting for the phishing campaigns on the Electrum network,https://blog.coinbase.com/electrohunt-part-1-hunting-for-the-phishing-campaigns-on-the-electrum-network-b10529162e63,LTCUSDT,LTC,43.3,2019-02-17 19:34:02.615000+00:00,43.33,-0.0006923609508423988,2019-02-17 18:44:02.615000+00:00,43.15,0.0034762456546928986,2019-02-17 16:44:02.615000+00:00,43.33,-0.0006923609508423988,2019-02-17 07:44:02.615000+00:00,43.79,-0.011189769353733775,2019-02-17 19:54:02.615000+00:00,43.13,-0.003926096997690406,2019-02-17 20:44:02.615000+00:00,43.11,-0.004387990762124659,2019-02-17 22:44:02.615000+00:00,43.55,0.005773672055427252,2019-02-18 07:44:02.615000+00:00,44.22,0.021247113163972327
2019-02-17 19:44:02.615000+00:00,BTC,Bitcoin,Electrohunt Part 1: Hunting for the phishing campaigns on the Electrum network,https://blog.coinbase.com/electrohunt-part-1-hunting-for-the-phishing-campaigns-on-the-electrum-network-b10529162e63,BTCUSDT,BTC,3621.23,2019-02-17 19:34:02.615000+00:00,3621.06,4.6947578885760734e-05,2019-02-17 18:44:02.615000+00:00,3610.95,0.002846896246140268,2019-02-17 16:44:02.615000+00:00,3630.37,-0.0025176497161446005,2019-02-17 07:44:02.615000+00:00,3639.44,-0.005003517024597201,2019-02-17 19:54:02.615000+00:00,3616.14,-0.0014055997547794935,2019-02-17 20:44:02.615000+00:00,3622.02,0.00021815791871821554,2019-02-17 22:44:02.615000+00:00,3638.77,0.004843658094072998,2019-02-18 07:44:02.615000+00:00,3740.19,0.032850716469265975
2019-03-21 17:35:24.300000+00:00,ETH,Ethereum,Reliability Engineering at CoinbaseLearn more about the work that our dedicated reliability engineering team is doing behind the scenes to keep our systems up and running.,https://blog.coinbase.com/reliability-engineering-at-coinbase-8b6956ba802f,ETHUSDT,ETH,134.25,2019-03-21 17:25:24.300000+00:00,134.28,-0.00022341376228776538,2019-03-21 16:35:24.300000+00:00,134.14,0.0008200387654690148,2019-03-21 14:35:24.300000+00:00,136.51,-0.016555563694967336,2019-03-21 05:35:24.300000+00:00,138.59,-0.031315390720831254,2019-03-21 17:45:24.300000+00:00,134.5,0.00186219739292365,2019-03-21 18:35:24.300000+00:00,134.58,0.002458100558659311,2019-03-21 20:35:24.300000+00:00,134.94,0.005139664804469257,2019-03-22 05:35:24.300000+00:00,135.15,0.006703910614525182
2019-03-21 17:35:24.300000+00:00,BTC,Bitcoin,Reliability Engineering at CoinbaseLearn more about the work that our dedicated reliability engineering team is doing behind the scenes to keep our systems up and running.,https://blog.coinbase.com/reliability-engineering-at-coinbase-8b6956ba802f,BTCUSDT,BTC,3959.91,2019-03-21 17:25:24.300000+00:00,3962.23,-0.000585528856224945,2019-03-21 16:35:24.300000+00:00,3958.3,0.00040674026728637863,2019-03-21 14:35:24.300000+00:00,4000.42,-0.01012643672414402,2019-03-21 05:35:24.300000+00:00,4030.14,-0.017426193630990492,2019-03-21 17:45:24.300000+00:00,3966.05,0.00155054029005718,2019-03-21 18:35:24.300000+00:00,3965.99,0.0015353884305451203,2019-03-21 20:35:24.300000+00:00,3978.79,0.004767785126429669,2019-03-22 05:35:24.300000+00:00,3986.5,0.006714799073716359
